input_name,consensus_name,blast_hit_n,cons_MSA_seq_n,cons_full_blast_n,input_length,cons_length,input_TE_type,reclassified_type,terminal_repeat,low_copy,evaluation,status
rnd_4_family_526,rnd_4_family_526_01,196,21.0,13.0,7849,7530,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_406,rnd_1_family_406,515,27.0,1.0,7435,11470,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_406,rnd_1_family_406_01,515,22.0,0.0,7435,13399,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_600,rnd_4_family_600,53,50.0,6.0,6547,6487,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_445,rnd_1_family_445,141,31.0,1.0,11417,11469,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_445,rnd_1_family_445_01,141,14.0,0.0,11417,14703,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_92,rnd_1_family_92,228,21.0,1.0,10479,11011,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_92,rnd_1_family_92_01,228,59.0,1.0,10479,11429,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_6186,rnd_4_family_6186,187,95.0,20.0,5727,4956,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_4_family_4884,rnd_4_family_4884,71,24.0,0.0,10780,9102,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_4884,rnd_4_family_4884_01,71,16.0,0.0,10780,10453,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_3972,rnd_4_family_3972,70,26.0,0.0,10944,9927,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_3972,rnd_4_family_3972_01,70,16.0,0.0,10944,10449,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_3_family_213,rnd_3_family_213,101,90.0,6.0,6913,6799,Unknown,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_188,rnd_1_family_188,197,45.0,6.0,7765,7779,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_188,rnd_1_family_188_01,197,20.0,13.0,7765,7534,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_190,rnd_1_family_190,48,41.0,1.0,7932,8409,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2809,rnd_4_family_2809,141,31.0,1.0,11419,11469,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2809,rnd_4_family_2809_01,141,14.0,0.0,11419,14703,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_238,rnd_1_family_238,191,29.0,3.0,7579,8216,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_238,rnd_1_family_238_01,191,20.0,10.0,7579,4759,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_271,rnd_1_family_271,49,38.0,0.0,8770,8575,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_627,rnd_4_family_627,72,16.0,0.0,10414,10387,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_627,rnd_4_family_627_01,72,19.0,0.0,10414,10456,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_332,rnd_4_family_332,137,29.0,1.0,11470,11470,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_332,rnd_4_family_332_01,137,16.0,0.0,11470,10989,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_309,rnd_1_family_309,174,28.0,16.0,7531,7244,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_309,rnd_1_family_309_01,174,25.0,8.0,7531,7513,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_330,rnd_1_family_330,180,31.0,16.0,7266,7244,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_330,rnd_1_family_330_01,180,25.0,8.0,7266,7516,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_221,rnd_1_family_221,88,22.0,0.0,7827,9870,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_221,rnd_1_family_221_01,88,25.0,1.0,7827,10368,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_301,rnd_1_family_301,174,10.0,0.0,8414,8790,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_301,rnd_1_family_301_01,174,20.0,10.0,8414,4760,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_126,rnd_1_family_126,265,17.0,1.0,8847,11255,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_126,rnd_1_family_126_01,265,58.0,1.0,8847,11207,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_156,rnd_1_family_156,256,18.0,1.0,9663,11253,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_156,rnd_1_family_156_01,256,55.0,1.0,9663,11411,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_360,rnd_1_family_360,73,26.0,15.0,8909,9594,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_182,rnd_1_family_182,247,25.0,0.0,10140,13005,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_182,rnd_1_family_182_01,247,56.0,1.0,10140,11225,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_269,rnd_1_family_269,113,73.0,2.0,10070,9831,RC/Helitron,RC/Helitron,False,False,Reco_check,processed
rnd_1_family_269,rnd_1_family_269_01,113,18.0,2.0,10070,10178,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_317,rnd_1_family_317,47,36.0,0.0,8506,8591,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_433,rnd_1_family_433,75,30.0,1.0,8312,9178,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_249,rnd_1_family_249,254,18.0,1.0,9744,11270,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_249,rnd_1_family_249_01,254,54.0,1.0,9744,11471,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_307,rnd_1_family_307,87,25.0,8.0,8066,6986,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_307,rnd_1_family_307_01,87,17.0,0.0,8066,10445,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_232,rnd_1_family_232,266,17.0,1.0,8976,11278,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_232,rnd_1_family_232_01,266,58.0,1.0,8976,11164,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_389,rnd_1_family_389,196,45.0,6.0,7840,7783,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_389,rnd_1_family_389_01,196,20.0,13.0,7840,7534,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_443,rnd_1_family_443,49,38.0,0.0,8723,8535,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_346,rnd_1_family_346,130,76.0,2.0,9226,9705,RC/Helitron,RC/Helitron,False,False,Reco_check,processed
rnd_1_family_346,rnd_1_family_346_01,130,18.0,2.0,9226,10202,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_370,rnd_1_family_370,79,18.0,0.0,9556,9207,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_370,rnd_1_family_370_01,79,16.0,1.0,9556,10412,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2478,rnd_4_family_2478,83,16.0,6.0,7620,8306,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_228,rnd_1_family_228,86,38.0,3.0,8317,10548,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_228,rnd_1_family_228_01,86,16.0,0.0,8317,10454,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_97,rnd_1_family_97,201,13.0,12.0,7572,7481,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_97,rnd_1_family_97_01,201,16.0,8.0,7572,7516,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1332,rnd_4_family_1332,198,14.0,13.0,7549,7532,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1332,rnd_4_family_1332_01,198,16.0,8.0,7549,7516,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_423,rnd_1_family_423,82,24.0,10.0,8770,6732,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_423,rnd_1_family_423_01,82,16.0,0.0,8770,10449,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1143,rnd_4_family_1143,189,11.0,2.0,7341,8111,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_1143,rnd_4_family_1143_01,189,20.0,10.0,7341,4759,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_33,rnd_4_family_33,53,17.0,2.0,10156,10267,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_412,rnd_1_family_412,106,76.0,2.0,10473,9794,Unknown,RC/Helitron,False,False,Reco_check,processed
rnd_1_family_412,rnd_1_family_412_01,106,13.0,2.0,10473,10162,Unknown,RC/Helitron,False,False,Need_check,processed
rnd_4_family_136,rnd_4_family_136,52,36.0,4.0,10314,15840,DNA/Maverick,DNA/Maverick,LTR,False,Good,processed
rnd_1_family_459,rnd_1_family_459,80,31.0,2.0,9639,10722,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_459,rnd_1_family_459_01,80,19.0,0.0,9639,10314,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2605,rnd_4_family_2605,71,20.0,6.0,8319,8254,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2606,rnd_4_family_2606,72,61.0,7.0,8019,7601,LTR/Pao,LTR/Pao,False,False,Reco_check,processed
rnd_3_family_711,rnd_3_family_711,0,NaN,NaN,109,109,Satellite,Satellite,False,False,NaN,skipped
rnd_4_family_842,rnd_4_family_842,0,NaN,NaN,173,173,Satellite,Satellite,False,False,NaN,skipped
rnd_4_family_1001,rnd_4_family_1001,173,31.0,1.0,10000,11469,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1001,rnd_4_family_1001_01,173,16.0,0.0,10000,10912,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2530,rnd_4_family_2530,82,23.0,0.0,8719,8968,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_2530,rnd_4_family_2530_01,82,16.0,0.0,8719,10460,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1502,rnd_4_family_1502,1,NaN,NaN,435,435,Satellite,Satellite,False,False,NaN,skipped
rnd_4_family_2604,rnd_4_family_2604,75,24.0,0.0,9358,9224,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_2604,rnd_4_family_2604_01,75,16.0,0.0,9358,10449,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_116,rnd_4_family_116,1,NaN,NaN,219,219,Satellite,Satellite,False,False,NaN,skipped
rnd_1_family_291,rnd_1_family_291,0,NaN,NaN,127,127,Satellite,Satellite,False,False,NaN,skipped
rnd_1_family_1,rnd_1_family_1,6,NaN,NaN,165,165,Satellite,Satellite,False,False,NaN,skipped
rnd_4_family_54,rnd_4_family_54,194,46.0,6.0,7849,7765,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_4_family_54,rnd_4_family_54_01,194,18.0,13.0,7849,7531,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1428,rnd_4_family_1428,247,21.0,1.0,10306,11276,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1428,rnd_4_family_1428_01,247,57.0,1.0,10306,11458,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_837,rnd_4_family_837,55,10.0,0.0,11175,9159,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_247,rnd_1_family_247,36,NaN,2.0,512,512,Satellite,Satellite,LTR,True,NaN,processed
rnd_1_family_41,rnd_1_family_41,221,60.0,0.0,371,5633,Satellite,Satellite,False,False,Need_check,processed
rnd_1_family_64,rnd_1_family_64,572,10.0,1.0,3041,7311,Satellite,Satellite,False,False,Need_check,processed
rnd_1_family_382,rnd_1_family_382,725,10.0,0.0,3028,5546,Satellite,Satellite,False,False,Need_check,processed
rnd_4_family_630,rnd_4_family_630,178,11.0,3.0,8203,8155,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_630,rnd_4_family_630_01,178,20.0,10.0,8203,4760,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_7488,rnd_4_family_7488,188,29.0,3.0,7795,8204,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_7488,rnd_4_family_7488_01,188,20.0,10.0,7795,4759,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_275,rnd_1_family_275,829,NaN,64.0,2235,2235,Satellite,Satellite,LTR,True,NaN,processed
rnd_4_family_305,rnd_4_family_305,170,34.0,1.0,9892,11454,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_305,rnd_4_family_305_01,170,19.0,0.0,9892,10672,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1635,rnd_4_family_1635,189,10.0,1.0,1500,14571,Satellite,Satellite,False,False,Need_check,processed
rnd_4_family_396,rnd_4_family_396,74,33.0,0.0,8703,10717,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_396,rnd_4_family_396_01,74,19.0,1.0,8703,9630,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_19,rnd_1_family_19,711,NaN,490.0,2335,2335,Satellite,Satellite,LTR,True,NaN,processed
rnd_4_family_306,rnd_4_family_306,186,33.0,1.0,9089,11258,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_306,rnd_4_family_306_01,186,20.0,0.0,9089,10459,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_279,rnd_1_family_279,505,20.0,0.0,2389,12922,Satellite,Satellite,False,False,Need_check,processed
rnd_1_family_279,rnd_1_family_279_01,505,11.0,0.0,2389,5553,Satellite,Satellite,False,False,Need_check,processed
rnd_4_family_397,rnd_4_family_397,75,31.0,2.0,9390,10722,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_397,rnd_4_family_397_01,75,19.0,1.0,9390,10291,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_399,rnd_4_family_399,84,19.0,0.0,8862,10127,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_399,rnd_4_family_399_01,84,17.0,1.0,8862,10388,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
FBte0000109,FBte0000109,0,NaN,NaN,7439,7439,Unknown,Unknown,False,False,NaN,skipped
rnd_4_family_626,rnd_4_family_626,71,37.0,0.0,10152,9395,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_626,rnd_4_family_626_01,71,16.0,0.0,10152,10459,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
FBte0000675,FBte0000675,0,NaN,NaN,6995,6995,Unknown,Unknown,False,False,NaN,skipped
FBte0000104,FBte0000104,37,10.0,2.0,7411,6612,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000034,FBte0000034,0,NaN,NaN,1728,1728,Unknown,Unknown,False,False,NaN,skipped
FBte0000266,FBte0000266,0,NaN,NaN,6126,6126,Unknown,Unknown,False,False,NaN,skipped
rnd_4_family_629,rnd_4_family_629,78,19.0,0.0,10335,10182,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_629,rnd_4_family_629_01,78,19.0,0.0,10335,10457,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
FBte0000023,FBte0000023,26,NaN,NaN,5143,5143,Unknown,Unknown,False,False,NaN,skipped
FBte0000341,FBte0000341,0,NaN,NaN,4725,4725,Unknown,Unknown,False,False,NaN,skipped
FBte0000780,FBte0000780,12,12.0,3.0,5142,3849,Unknown,LINE/I-Jockey,False,False,Need_check,processed
FBte0000003,FBte0000003,37,20.0,6.0,4648,4526,Unknown,LTR/Copia,LTR,False,Good,processed
FBte0000003,FBte0000003_01,37,15.0,6.0,4648,4525,Unknown,LTR/Copia,LTR,False,Good,processed
FBte0000288,FBte0000288,0,NaN,NaN,1106,1106,Unknown,Unknown,False,False,NaN,skipped
rnd_1_family_217,rnd_1_family_217,242,13.0,0.0,3832,11462,Satellite,Satellite,LTR,False,Need_check,processed
rnd_1_family_217,rnd_1_family_217_01,242,12.0,1.0,3832,13323,Satellite,Satellite,LTR,False,Need_check,processed
FBte0000466,FBte0000466,0,NaN,NaN,4347,4347,Unknown,Unknown,False,False,NaN,skipped
FBte0000005,FBte0000005,0,NaN,NaN,4708,4708,Unknown,Unknown,False,False,NaN,skipped
FBte0000112,FBte0000112,10,10.0,5.0,4581,6386,Unknown,LTR/Pao,LTR,False,Good,processed
FBte0000414,FBte0000414,2,NaN,NaN,1653,1653,Unknown,Unknown,False,False,NaN,skipped
FBte0000154,FBte0000154,6,NaN,NaN,2959,2959,Unknown,Unknown,False,False,NaN,skipped
FBte0000007,FBte0000007,47,19.0,0.0,7567,6945,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
FBte0000007,FBte0000007_01,47,10.0,2.0,7567,5088,Unknown,LTR/Gypsy,False,False,Need_check,processed
FBte0000657,FBte0000657,0,NaN,NaN,4346,4346,Unknown,Unknown,False,False,NaN,skipped
FBte0000670,FBte0000670,6,NaN,NaN,1435,1435,Unknown,Unknown,False,False,NaN,skipped
rnd_1_family_28,rnd_1_family_28,776,10.0,0.0,440,11174,Satellite,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_28,rnd_1_family_28_01,776,17.0,0.0,440,8037,Satellite,Satellite,LTR,False,Need_check,processed
FBte0000088,FBte0000088,0,NaN,NaN,5020,5020,Unknown,Unknown,False,False,NaN,skipped
FBte0000143,FBte0000143,0,NaN,NaN,6083,6083,Unknown,Unknown,False,False,NaN,skipped
FBte0000568,FBte0000568,0,NaN,NaN,2121,2121,Unknown,Unknown,False,False,NaN,skipped
FBte0000037,FBte0000037,11,NaN,NaN,2907,2907,Unknown,Unknown,False,False,NaN,skipped
rnd_1_family_209,rnd_1_family_209,58,17.0,1.0,332,19444,Satellite,LINE/I-Jockey,False,False,Need_check,processed
FBte0001005,FBte0001005,7,NaN,NaN,1736,1736,Unknown,Unknown,False,False,NaN,skipped
FBte0000030,FBte0000030,4,NaN,NaN,3607,3607,Unknown,Unknown,False,False,NaN,skipped
FBte0000739,FBte0000739,62,21.0,1.0,6411,6926,Unknown,LTR/Gypsy,False,False,Need_check,processed
FBte0000739,FBte0000739_01,62,15.0,13.0,6411,7518,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000133,FBte0000133,48,20.0,2.0,5371,5103,Unknown,LINE/I,False,False,Reco_check,processed
FBte0000133,FBte0000133_01,48,19.0,5.0,5371,4919,Unknown,LINE/I,False,False,Need_check,processed
FBte0000015,FBte0000015,35,13.0,0.0,7480,7198,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_57,rnd_1_family_57,331,28.0,0.0,231,15666,Satellite,Satellite,LTR,False,Need_check,processed
FBte0000010,FBte0000010,40,14.0,3.0,5519,5481,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000010,FBte0000010_01,40,14.0,2.0,5519,5590,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000179,FBte0000179,0,NaN,NaN,8526,8526,Unknown,Unknown,False,False,NaN,skipped
FBte0001208,FBte0001208,0,NaN,NaN,11124,11124,Unknown,Unknown,False,False,NaN,skipped
rnd_1_family_145,rnd_1_family_145,592,14.0,0.0,822,14079,Satellite,Satellite,LTR,False,Need_check,processed
rnd_1_family_145,rnd_1_family_145_01,592,12.0,0.0,822,11176,Satellite,Satellite,False,False,Need_check,processed
FBte0001207,FBte0001207,0,NaN,NaN,10654,10654,Unknown,Unknown,False,False,NaN,skipped
FBte0000118,FBte0000118,21,19.0,0.0,5356,6795,Unknown,LINE/R1,False,False,Need_check,processed
FBte0000021,FBte0000021,178,28.0,16.0,7469,7244,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000021,FBte0000021_01,178,25.0,8.0,7469,7516,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000100,FBte0000100,14,NaN,NaN,9092,9092,Unknown,Unknown,False,False,NaN,skipped
FBte0000042,FBte0000042,84,27.0,2.0,5461,6041,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000042,FBte0000042_01,84,25.0,20.0,5461,5369,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000918,FBte0000918,0,NaN,NaN,7521,7521,Unknown,Unknown,False,False,NaN,skipped
FBte0001377,FBte0001377,0,NaN,NaN,5249,5249,Unknown,Unknown,False,False,NaN,skipped
FBte0001206,FBte0001206,0,NaN,NaN,13424,13424,Unknown,Unknown,False,False,NaN,skipped
FBte0001160,FBte0001160,0,NaN,NaN,4740,4740,Unknown,Unknown,False,False,NaN,skipped
FBte0000217,FBte0000217,0,NaN,NaN,8435,8435,Unknown,Unknown,False,False,NaN,skipped
FBte0000616,FBte0000616,7,NaN,NaN,7450,7450,Unknown,Unknown,False,False,NaN,skipped
FBte0000660,FBte0000660,17,15.0,1.0,5034,4902,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
FBte0000312,FBte0000312,0,NaN,NaN,611,611,Unknown,Unknown,False,False,NaN,skipped
FBte0000603,FBte0000603,0,NaN,NaN,5171,5171,Unknown,Unknown,False,False,NaN,skipped
rnd_1_family_30,rnd_1_family_30,1366,16.0,1.0,386,21742,Satellite,LINE/CR1,False,False,Need_check,processed
FBte0000457,FBte0000457,0,NaN,NaN,5149,5149,Unknown,Unknown,False,False,NaN,skipped
FBte0000001,FBte0000001,8,NaN,NaN,6112,6112,Unknown,Unknown,False,False,NaN,skipped
FBte0000279,FBte0000279,39,16.0,0.0,7410,6904,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
FBte0000726,FBte0000726,0,NaN,NaN,7062,7062,Unknown,Unknown,False,False,NaN,skipped
FBte0000559,FBte0000559,7,NaN,NaN,3409,3409,Unknown,Unknown,False,False,NaN,skipped
FBte0000956,FBte0000956,0,NaN,NaN,7404,7404,Unknown,Unknown,False,False,NaN,skipped
FBte0000640,FBte0000640,38,10.0,2.0,7387,6682,Unknown,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_114,rnd_1_family_114,178,24.0,0.0,1704,27151,Satellite,Satellite,False,False,Need_check,processed
FBte0000333,FBte0000333,150,25.0,0.0,7546,7858,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
FBte0000333,FBte0000333_01,150,22.0,16.0,7546,7244,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000800,FBte0000800,0,NaN,NaN,3102,3102,Unknown,Unknown,False,False,NaN,skipped
FBte0000927,FBte0000927,8,NaN,NaN,1666,1666,Unknown,Unknown,False,False,NaN,skipped
FBte0001140,FBte0001140,0,NaN,NaN,4740,4740,Unknown,Unknown,False,False,NaN,skipped
FBte0000103,FBte0000103,0,NaN,NaN,4789,4789,Unknown,Unknown,False,False,NaN,skipped
FBte0000608,FBte0000608,0,NaN,NaN,5402,5402,Unknown,Unknown,False,False,NaN,skipped
FBte0001066,FBte0001066,56,24.0,2.0,7256,6347,Unknown,LTR/Gypsy,False,False,Reco_check,processed
FBte0001066,FBte0001066_01,56,14.0,2.0,7256,6312,Unknown,LTR/Gypsy,False,False,Need_check,processed
FBte0000292,FBte0000292,9,NaN,NaN,3105,3105,Unknown,Unknown,False,False,NaN,skipped
FBte0000974,FBte0000974,44,17.0,0.0,7345,7087,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
FBte0000974,FBte0000974_01,44,10.0,1.0,7345,5783,Unknown,LTR/Gypsy,False,False,Need_check,processed
FBte0000140,FBte0000140,627,39.0,65.0,4470,4596,Unknown,LINE/CR1,False,False,Reco_check,processed
FBte0001033,FBte0001033,0,NaN,NaN,912,912,Unknown,Unknown,False,False,NaN,skipped
FBte0000626,FBte0000626,5,NaN,NaN,2167,2167,Unknown,Unknown,False,False,NaN,skipped
FBte0000666,FBte0000666,0,NaN,NaN,5443,5443,Unknown,Unknown,False,False,NaN,skipped
FBte0000725,FBte0000725,0,NaN,NaN,2883,2883,Unknown,Unknown,False,False,NaN,skipped
FBte0000906,FBte0000906,0,NaN,NaN,5453,5453,Unknown,Unknown,False,False,NaN,skipped
FBte0001084,FBte0001084,36,15.0,2.0,5124,5588,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0001084,FBte0001084_01,36,12.0,2.0,5124,4493,Unknown,LTR/Gypsy,False,False,Need_check,processed
FBte0000359,FBte0000359,42,14.0,2.0,8507,8408,Unknown,LTR/Pao,LTR,False,Good,processed
FBte0000357,FBte0000357,81,31.0,20.0,4032,5373,Unknown,LTR/Gypsy,LTR,False,Perfect,processed
FBte0000357,FBte0000357_01,81,13.0,3.0,4032,5512,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000619,FBte0000619,42,15.0,2.0,5484,5645,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000619,FBte0000619_01,42,13.0,3.0,5484,5486,Unknown,LTR/Gypsy,LTR,False,Good,processed
FBte0000308,FBte0000308,0,NaN,NaN,7369,7369,Unknown,Unknown,False,False,NaN,skipped
FBte0000885,FBte0000885,27,11.0,6.0,2844,1897,Unknown,DNA/CMC-Transib,False,False,Need_check,processed
FBte0001174,FBte0001174,0,NaN,NaN,2656,2656,Unknown,Unknown,False,False,NaN,skipped
FBte0000709,FBte0000709,6,NaN,NaN,1735,1735,Unknown,Unknown,False,False,NaN,skipped
FBte0000400,FBte0000400,0,NaN,NaN,410,410,Unknown,Unknown,False,False,NaN,skipped
rnd_3_family_401,rnd_3_family_401,1356,10.0,0.0,4641,23156,Satellite,Satellite,LTR,False,Need_check,processed
rnd_3_family_401,rnd_3_family_401_01,1356,13.0,0.0,4641,16607,Satellite,Satellite,LTR,False,Need_check,processed
FBte0000188,FBte0000188,14,NaN,NaN,4038,4038,Unknown,Unknown,False,False,NaN,skipped
FBte0000982,FBte0000982,0,NaN,NaN,4236,4236,Unknown,Unknown,False,False,NaN,skipped
FBte0000314,FBte0000314,0,NaN,NaN,2483,2483,Unknown,Unknown,False,False,NaN,skipped
